run,phase,date,source,x_m,y_m,z_m,is_centre,in_calib_table,calib_good,prephase1_rtraw,physics_good,in_kup_esd,run_kind
11134,P2,,,,,,,0,0,,1,0,physics
11135,P2,,,,,,,0,0,,1,0,physics
11136,P2,,,,,,,0,0,,1,0,physics
11139,P2,2025-11-06,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
11142,P2,2025-11-06,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
11163,P2,,,,,,,0,0,,1,0,physics
11164,P2,,,,,,,0,0,,1,0,physics
11165,P2,,,,,,,0,0,,1,0,physics
11166,P2,,,,,,,0,0,,1,0,physics
11167,P2,,,,,,,0,0,,1,0,physics
11168,P2,,,,,,,0,0,,1,0,physics
11169,P2,,,,,,,0,0,,1,0,physics
11171,P2,,,,,,,0,0,,1,0,physics
11172,P2,,,,,,,0,0,,1,0,physics
11174,P2,,,,,,,0,0,,1,0,physics
11175,P2,,,,,,,0,0,,1,0,physics
11181,P2,,,,,,,0,0,,1,0,physics
11182,P2,,,,,,,0,0,,1,0,physics
11183,P2,,,,,,,0,0,,1,0,physics
11186,P2,,,,,,,0,0,,1,0,physics
11187,P2,,,,,,,0,0,,1,0,physics
11188,P2,,,,,,,0,0,,1,0,physics
11189,P2,,,,,,,0,0,,1,0,physics
11190,P2,,,,,,,0,0,,1,0,physics
11193,P2,,,,,,,0,0,,1,0,physics
11195,P2,,,,,,,0,0,,1,0,physics
11196,P2,,,,,,,0,0,,1,0,physics
11197,P2,,,,,,,0,0,,1,0,physics
11198,P2,,,,,,,0,0,,1,0,physics
11199,P2,,,,,,,0,0,,1,0,physics
11203,P2,,,,,,,0,0,,1,0,physics
11211,P2,,,,,,,0,0,,1,0,physics
11212,P2,,,,,,,0,0,,1,0,physics
11213,P2,,,,,,,0,0,,1,0,physics
11214,P2,,,,,,,0,0,,1,0,physics
11215,P2,,,,,,,0,0,,1,0,physics
11216,P2,,,,,,,0,0,,1,0,physics
11217,P2,,,,,,,0,0,,1,0,physics
11218,P2,,,,,,,0,0,,1,0,physics
11219,P2,,,,,,,0,0,,1,0,physics
11220,P2,,,,,,,0,0,,1,0,physics
11221,P2,,,,,,,0,0,,1,0,physics
11222,P2,,,,,,,0,0,,1,0,physics
11223,P2,,,,,,,0,0,,1,0,physics
11224,P2,,,,,,,0,0,,1,0,physics
11225,P2,,,,,,,0,0,,1,0,physics
11226,P2,,,,,,,0,0,,1,0,physics
11227,P2,,,,,,,0,0,,1,0,physics
11228,P2,,,,,,,0,0,,1,0,physics
11229,P2,,,,,,,0,0,,1,0,physics
11230,P2,,,,,,,0,0,,1,0,physics
11231,P2,,,,,,,0,0,,1,0,physics
11232,P2,,,,,,,0,0,,1,0,physics
11234,P2,,,,,,,0,0,,1,0,physics
11236,P2,,,,,,,0,0,,1,0,physics
11237,P2,,,,,,,0,0,,1,0,physics
11238,P2,,,,,,,0,0,,1,0,physics
11239,P2,,,,,,,0,0,,1,0,physics
11240,P2,,,,,,,0,0,,1,0,physics
11241,P2,,,,,,,0,0,,1,0,physics
11244,P2,,,,,,,0,1,,0,1,other-calibration
11249,P2,,,,,,,0,0,,1,0,physics
11250,P2,,,,,,,0,0,,1,0,physics
11251,P2,,,,,,,0,0,,1,0,physics
11254,P2,,,,,,,0,0,,1,0,physics
11255,P2,,,,,,,0,0,,1,0,physics
11256,P2,,,,,,,0,0,,1,0,physics
11257,P2,,,,,,,0,0,,1,0,physics
11258,P2,,,,,,,0,0,,1,0,physics
11259,P2,,,,,,,0,0,,1,0,physics
11260,P2,,,,,,,0,0,,1,0,physics
11261,P2,,,,,,,0,0,,1,0,physics
11262,P2,,,,,,,0,0,,1,0,physics
11263,P2,,,,,,,0,0,,1,0,physics
11264,P2,,,,,,,0,0,,1,0,physics
11265,P2,,,,,,,0,0,,1,0,physics
11266,P2,,,,,,,0,0,,1,0,physics
11267,P2,,,,,,,0,0,,1,0,physics
11268,P2,,,,,,,0,0,,1,0,physics
11269,P2,,,,,,,0,0,,1,0,physics
11270,P2,,,,,,,0,0,,1,0,physics
11271,P2,,,,,,,0,0,,1,0,physics
11272,P2,,,,,,,0,0,,1,0,physics
11273,P2,,,,,,,0,0,,1,0,physics
11274,P2,,,,,,,0,0,,1,0,physics
11275,P2,,,,,,,0,0,,1,0,physics
11283,P2,,,,,,,0,0,,1,0,physics
11284,P2,,,,,,,0,0,,1,0,physics
11285,P2,,,,,,,0,0,,1,0,physics
11286,P2,,,,,,,0,0,,1,0,physics
11287,P2,,,,,,,0,0,,1,0,physics
11288,P2,,,,,,,0,0,,1,0,physics
11289,P2,,,,,,,0,0,,1,0,physics
11290,P2,,,,,,,0,0,,1,0,physics
11291,P2,,,,,,,0,0,,1,0,physics
11292,P2,,,,,,,0,0,,1,0,physics
11295,P2,,,,,,,0,1,,0,1,other-calibration
11302,P2,2025-11-14,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
11304,P2,2025-11-14,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
11306,P2,2025-11-14,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
11309,P2,,,,,,,0,0,,1,0,physics
11310,P2,,,,,,,0,0,,1,0,physics
11311,P2,,,,,,,0,0,,1,0,physics
11315,P2,,,,,,,0,0,,1,0,physics
11316,P2,,,,,,,0,0,,1,0,physics
11317,P2,,,,,,,0,0,,1,0,physics
11318,P2,,,,,,,0,0,,1,0,physics
11319,P2,,,,,,,0,0,,1,0,physics
11320,P2,,,,,,,0,0,,1,0,physics
11321,P2,,,,,,,0,0,,1,0,physics
11322,P2,,,,,,,0,0,,1,0,physics
11323,P2,,,,,,,0,0,,1,0,physics
11324,P2,,,,,,,0,0,,1,0,physics
11325,P2,,,,,,,0,0,,1,0,physics
11326,P2,,,,,,,0,0,,1,0,physics
11327,P2,,,,,,,0,0,,1,0,physics
11328,P2,,,,,,,0,0,,1,0,physics
11329,P2,,,,,,,0,0,,1,0,physics
11330,P2,,,,,,,0,0,,1,0,physics
11331,P2,,,,,,,0,0,,1,0,physics
11332,P2,,,,,,,0,0,,1,0,physics
11333,P2,,,,,,,0,0,,1,0,physics
11334,P2,,,,,,,0,0,,1,0,physics
11335,P2,,,,,,,0,0,,1,0,physics
11336,P2,,,,,,,0,0,,1,0,physics
11340,P2,,,,,,,0,0,,1,0,physics
11341,P2,,,,,,,0,0,,1,0,physics
11342,P2,,,,,,,0,0,,1,0,physics
11343,P2,,,,,,,0,0,,1,0,physics
11344,P2,,,,,,,0,0,,1,0,physics
11345,P2,,,,,,,0,0,,1,0,physics
11346,P2,,,,,,,0,0,,1,0,physics
11347,P2,,,,,,,0,0,,1,0,physics
11348,P2,,,,,,,0,0,,1,0,physics
11349,P2,,,,,,,0,0,,1,0,physics
11350,P2,,,,,,,0,0,,1,0,physics
11351,P2,,,,,,,0,0,,1,0,physics
11356,P2,,,,,,,0,0,,1,0,physics
11357,P2,,,,,,,0,0,,1,0,physics
11361,P2,,,,,,,0,0,,1,0,physics
11362,P2,,,,,,,0,0,,1,0,physics
11363,P2,,,,,,,0,0,,1,0,physics
11365,P2,,,,,,,0,0,,1,0,physics
11366,P2,,,,,,,0,0,,1,0,physics
11367,P2,,,,,,,0,0,,1,0,physics
11368,P2,,,,,,,0,0,,1,0,physics
11369,P2,,,,,,,0,0,,1,0,physics
11372,P2,,,,,,,0,1,,0,1,other-calibration
11377,P2,,,,,,,0,0,,1,0,physics
11378,P2,,,,,,,0,0,,1,0,physics
11381,P2,2025-11-18,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
11383,P2,2025-11-18,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
11385,P2,2025-11-18,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
11388,P2,,,,,,,0,0,,1,0,physics
11390,P2,,,,,,,0,0,,1,0,physics
11391,P2,,,,,,,0,0,,1,0,physics
11398,P2,,,,,,,0,0,,1,0,physics
11399,P2,,,,,,,0,0,,1,0,physics
11400,P2,,,,,,,0,0,,1,0,physics
11401,P2,,,,,,,0,0,,1,0,physics
11403,P2,,,,,,,0,0,,1,0,physics
11404,P2,,,,,,,0,0,,1,0,physics
11406,P2,,,,,,,0,0,,1,0,physics
11408,P2,,,,,,,0,0,,1,0,physics
11409,P2,,,,,,,0,0,,1,0,physics
11410,P2,,,,,,,0,0,,1,0,physics
11411,P2,,,,,,,0,0,,1,0,physics
11412,P2,,,,,,,0,0,,1,0,physics
11413,P2,,,,,,,0,0,,1,0,physics
11414,P2,,,,,,,0,0,,1,0,physics
11416,P2,,,,,,,0,0,,1,0,physics
11417,P2,,,,,,,0,0,,1,0,physics
11421,P2,,,,,,,0,0,,1,0,physics
11429,P2,,,,,,,0,0,,1,0,physics
11430,P2,,,,,,,0,0,,1,0,physics
11436,P2,,,,,,,0,0,,1,0,physics
11437,P2,,,,,,,0,0,,1,0,physics
11438,P2,,,,,,,0,0,,1,0,physics
11439,P2,,,,,,,0,0,,1,0,physics
11440,P2,,,,,,,0,0,,1,0,physics
11441,P2,,,,,,,0,0,,1,0,physics
11442,P2,,,,,,,0,0,,1,0,physics
11444,P2,,,,,,,0,0,,1,0,physics
11446,P2,,,,,,,0,0,,1,0,physics
11447,P2,,,,,,,0,0,,1,0,physics
11450,P2,,,,,,,0,0,,1,0,physics
11451,P2,,,,,,,0,0,,1,0,physics
11452,P2,,,,,,,0,0,,1,0,physics
11453,P2,,,,,,,0,0,,1,0,physics
11454,P2,,,,,,,0,0,,1,0,physics
11455,P2,,,,,,,0,0,,1,0,physics
11456,P2,,,,,,,0,0,,1,0,physics
11457,P2,,,,,,,0,0,,1,0,physics
11458,P2,,,,,,,0,0,,1,0,physics
11522,P2,,,,,,,0,0,,1,0,physics
11523,P2,,,,,,,0,0,,1,0,physics
11524,P2,,,,,,,0,0,,1,0,physics
11525,P2,,,,,,,0,0,,1,0,physics
11528,P2,,,,,,,0,0,,1,0,physics
11529,P2,,,,,,,0,0,,1,0,physics
11536,P2,,,,,,,0,0,,1,0,physics
11539,P2,,,,,,,0,0,,1,0,physics
11540,P2,,,,,,,0,0,,1,0,physics
11543,P2,,,,,,,0,0,,1,0,physics
11544,P2,,,,,,,0,0,,1,0,physics
11545,P2,,,,,,,0,0,,1,0,physics
11546,P2,,,,,,,0,0,,1,0,physics
11547,P2,,,,,,,0,0,,1,0,physics
11552,P2,,,,,,,0,1,,0,1,other-calibration
11565,P2,2025-11-26,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
11567,P2,2025-11-26,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
11569,P2,2025-11-26,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
11579,P2,,,,,,,0,0,,1,0,physics
11581,P2,,,,,,,0,0,,1,0,physics
11584,P2,,,,,,,0,0,,1,0,physics
11585,P2,,,,,,,0,0,,1,0,physics
11586,P2,,,,,,,0,0,,1,0,physics
11591,P2,,,,,,,0,0,,1,0,physics
11592,P2,,,,,,,0,0,,1,0,physics
11593,P2,,,,,,,0,0,,1,0,physics
11594,P2,,,,,,,0,0,,1,0,physics
11595,P2,,,,,,,0,0,,1,0,physics
11596,P2,,,,,,,0,0,,1,0,physics
11597,P2,,,,,,,0,0,,1,0,physics
11598,P2,,,,,,,0,0,,1,0,physics
11607,P2,,,,,,,0,0,,1,0,physics
11608,P2,,,,,,,0,0,,1,0,physics
11609,P2,,,,,,,0,0,,1,0,physics
11610,P2,,,,,,,0,0,,1,0,physics
11614,P2,,,,,,,0,0,,1,0,physics
11616,P2,,,,,,,0,0,,1,0,physics
11617,P2,,,,,,,0,0,,1,0,physics
11618,P2,,,,,,,0,0,,1,0,physics
11619,P2,,,,,,,0,0,,1,0,physics
11620,P2,,,,,,,0,0,,1,0,physics
11621,P2,,,,,,,0,0,,1,0,physics
11625,P2,,,,,,,0,0,,1,0,physics
11626,P2,,,,,,,0,0,,1,0,physics
11633,P2,,,,,,,0,0,,1,0,physics
11634,P2,,,,,,,0,0,,1,0,physics
11635,P2,,,,,,,0,0,,1,0,physics
11636,P2,,,,,,,0,0,,1,0,physics
11637,P2,,,,,,,0,0,,1,0,physics
11638,P2,,,,,,,0,0,,1,0,physics
11639,P2,,,,,,,0,0,,1,0,physics
11640,P2,,,,,,,0,0,,1,0,physics
11641,P2,,,,,,,0,0,,1,0,physics
11642,P2,,,,,,,0,0,,1,0,physics
11643,P2,,,,,,,0,0,,1,0,physics
11644,P2,,,,,,,0,0,,1,0,physics
11645,P2,,,,,,,0,0,,1,0,physics
11646,P2,,,,,,,0,0,,1,0,physics
11647,P2,,,,,,,0,0,,1,0,physics
11648,P2,,,,,,,0,0,,1,0,physics
11649,P2,,,,,,,0,0,,1,0,physics
11650,P2,,,,,,,0,0,,1,0,physics
11651,P2,,,,,,,0,0,,1,0,physics
11652,P2,,,,,,,0,0,,1,0,physics
11653,P2,,,,,,,0,0,,1,0,physics
11654,P2,,,,,,,0,0,,1,0,physics
11655,P2,,,,,,,0,0,,1,0,physics
11656,P2,,,,,,,0,0,,1,0,physics
11657,P2,,,,,,,0,0,,1,0,physics
11658,P2,,,,,,,0,0,,1,0,physics
11659,P2,,,,,,,0,0,,1,0,physics
11661,P2,,,,,,,0,0,,1,0,physics
11665,P2,,,,,,,0,0,,1,0,physics
11670,P2,,,,,,,0,0,,1,0,physics
11676,P2,,,,,,,0,0,,1,0,physics
11677,P2,,,,,,,0,0,,1,0,physics
11678,P2,,,,,,,0,0,,1,0,physics
11679,P2,,,,,,,0,0,,1,0,physics
11680,P2,,,,,,,0,0,,1,0,physics
11681,P2,,,,,,,0,0,,1,0,physics
11682,P2,,,,,,,0,0,,1,0,physics
11683,P2,,,,,,,0,0,,1,0,physics
11684,P2,,,,,,,0,0,,1,0,physics
11685,P2,,,,,,,0,0,,1,0,physics
11688,P2,,,,,,,0,1,,0,1,other-calibration
11693,P2,,,,,,,0,0,,1,0,physics
11696,P2,,,,,,,0,0,,1,0,physics
11697,P2,,,,,,,0,0,,1,0,physics
11698,P2,,,,,,,0,0,,1,0,physics
11699,P2,,,,,,,0,0,,1,0,physics
11700,P2,,,,,,,0,0,,1,0,physics
11701,P2,,,,,,,0,0,,1,0,physics
11702,P2,,,,,,,0,0,,1,0,physics
11703,P2,,,,,,,0,0,,1,0,physics
11704,P2,,,,,,,0,0,,1,0,physics
11705,P2,,,,,,,0,0,,1,0,physics
11706,P2,,,,,,,0,0,,1,0,physics
11708,P2,,,,,,,0,0,,1,0,physics
11709,P2,,,,,,,0,0,,1,0,physics
11710,P2,,,,,,,0,0,,1,0,physics
11712,P2,,,,,,,0,0,,1,0,physics
11713,P2,,,,,,,0,0,,1,0,physics
11714,P2,,,,,,,0,0,,1,0,physics
11715,P2,,,,,,,0,0,,1,0,physics
11716,P2,,,,,,,0,0,,1,0,physics
11717,P2,,,,,,,0,0,,1,0,physics
11718,P2,,,,,,,0,0,,1,0,physics
11719,P2,,,,,,,0,0,,1,0,physics
11720,P2,,,,,,,0,0,,1,0,physics
11729,P2,,,,,,,0,0,,1,0,physics
11760,P2,,,,,,,0,0,,1,0,physics
11761,P2,,,,,,,0,0,,1,0,physics
11764,P2,,,,,,,0,0,,1,0,physics
11765,P2,,,,,,,0,0,,1,0,physics
11766,P2,,,,,,,0,0,,1,0,physics
11767,P2,,,,,,,0,0,,1,0,physics
11768,P2,,,,,,,0,0,,1,0,physics
11769,P2,,,,,,,0,0,,1,0,physics
11770,P2,,,,,,,0,0,,1,0,physics
11772,P2,,,,,,,0,0,,1,0,physics
11775,P2,,,,,,,0,1,,0,1,other-calibration
11780,P2,,,,,,,0,0,,1,0,physics
11781,P2,,,,,,,0,0,,1,0,physics
11782,P2,,,,,,,0,0,,1,0,physics
11783,P2,,,,,,,0,0,,1,0,physics
11784,P2,,,,,,,0,0,,1,0,physics
11785,P2,,,,,,,0,0,,1,0,physics
11786,P2,,,,,,,0,0,,1,0,physics
11787,P2,,,,,,,0,0,,1,0,physics
11788,P2,,,,,,,0,0,,1,0,physics
11789,P2,,,,,,,0,0,,1,0,physics
11790,P2,,,,,,,0,0,,1,0,physics
11792,P2,,,,,,,0,0,,1,0,physics
11793,P2,,,,,,,0,0,,1,0,physics
11794,P2,,,,,,,0,0,,1,0,physics
11795,P2,,,,,,,0,0,,1,0,physics
11796,P2,,,,,,,0,0,,1,0,physics
11797,P2,,,,,,,0,0,,1,0,physics
11798,P2,,,,,,,0,0,,1,0,physics
11799,P2,,,,,,,0,0,,1,0,physics
11800,P2,,,,,,,0,0,,1,0,physics
11801,P2,,,,,,,0,0,,1,0,physics
11802,P2,,,,,,,0,0,,1,0,physics
11803,P2,,,,,,,0,0,,1,0,physics
11804,P2,,,,,,,0,0,,1,0,physics
11805,P2,,,,,,,0,0,,1,0,physics
11806,P2,,,,,,,0,0,,1,0,physics
11807,P2,,,,,,,0,0,,1,0,physics
11808,P2,,,,,,,0,0,,1,0,physics
11809,P2,,,,,,,0,0,,1,0,physics
11810,P2,,,,,,,0,0,,1,0,physics
11811,P2,,,,,,,0,0,,1,0,physics
11812,P2,,,,,,,0,0,,1,0,physics
11816,P2,,,,,,,0,0,,1,0,physics
11817,P2,,,,,,,0,0,,1,0,physics
11818,P2,,,,,,,0,0,,1,0,physics
11819,P2,,,,,,,0,0,,1,0,physics
11820,P2,,,,,,,0,0,,1,0,physics
11821,P2,,,,,,,0,0,,1,0,physics
11822,P2,,,,,,,0,0,,1,0,physics
11823,P2,,,,,,,0,0,,1,0,physics
11824,P2,,,,,,,0,0,,1,0,physics
11825,P2,,,,,,,0,0,,1,0,physics
11826,P2,,,,,,,0,0,,1,0,physics
11827,P2,,,,,,,0,0,,1,0,physics
11828,P2,,,,,,,0,0,,1,0,physics
11829,P2,,,,,,,0,0,,1,0,physics
11830,P2,,,,,,,0,0,,1,0,physics
11831,P2,,,,,,,0,0,,1,0,physics
11832,P2,,,,,,,0,0,,1,0,physics
11838,P2,,,,,,,0,0,,1,0,physics
11845,P2,,,,,,,0,0,,1,0,physics
11854,P2,,,,,,,0,0,,1,0,physics
11855,P2,,,,,,,0,0,,1,0,physics
11864,P2,,,,,,,0,0,,1,0,physics
11868,P2,,,,,,,0,0,,1,0,physics
11869,P2,,,,,,,0,0,,1,0,physics
11870,P2,,,,,,,0,0,,1,0,physics
11871,P2,,,,,,,0,0,,1,0,physics
11872,P2,,,,,,,0,0,,1,0,physics
11877,P2,,,,,,,0,1,,0,1,other-calibration
11879,P2,,,,,,,0,1,,0,1,other-calibration
11881,P2,,,,,,,0,1,,0,1,other-calibration
11883,P2,,,,,,,0,1,,0,1,other-calibration
11885,P2,,,,,,,0,1,,0,1,other-calibration
11887,P2,,,,,,,0,1,,0,1,other-calibration
11894,P2,,,,,,,0,1,,0,1,other-calibration
11896,P2,,,,,,,0,1,,0,1,other-calibration
11898,P2,,,,,,,0,1,,0,1,other-calibration
11900,P2,,,,,,,0,1,,0,1,other-calibration
11902,P2,,,,,,,0,1,,0,1,other-calibration
11904,P2,,,,,,,0,1,,0,1,other-calibration
11906,P2,,,,,,,0,1,,0,1,other-calibration
11908,P2,,,,,,,0,1,,0,1,other-calibration
11910,P2,,,,,,,0,1,,0,1,other-calibration
11914,P2,,,,,,,0,1,,0,1,other-calibration
11916,P2,,,,,,,0,1,,0,1,other-calibration
11918,P2,,,,,,,0,1,,0,1,other-calibration
11920,P2,,,,,,,0,1,,0,1,other-calibration
11922,P2,,,,,,,0,1,,0,1,other-calibration
11924,P2,,,,,,,0,1,,0,1,other-calibration
11926,P2,,,,,,,0,1,,0,1,other-calibration
11928,P2,,,,,,,0,1,,0,1,other-calibration
11930,P2,,,,,,,0,1,,0,1,other-calibration
11932,P2,,,,,,,0,1,,0,1,other-calibration
11934,P2,,,,,,,0,1,,0,1,other-calibration
11936,P2,,,,,,,0,1,,0,1,other-calibration
11938,P2,,,,,,,0,1,,0,1,other-calibration
11941,P2,,,,,,,0,0,,1,0,physics
11942,P2,,,,,,,0,0,,1,0,physics
11948,P2,,,,,,,0,0,,1,0,physics
11949,P2,,,,,,,0,0,,1,0,physics
11950,P2,,,,,,,0,0,,1,0,physics
11951,P2,,,,,,,0,0,,1,0,physics
11952,P2,,,,,,,0,0,,1,0,physics
11953,P2,,,,,,,0,0,,1,0,physics
11954,P2,,,,,,,0,1,,0,1,other-calibration
11956,P2,,,,,,,0,0,,1,0,physics
11957,P2,,,,,,,0,0,,1,0,physics
11958,P2,,,,,,,0,1,,0,1,other-calibration
11959,P2,2025-12-11,Ge68,0.0,0.0,18.4,0,1,1,,0,1,calib-source z-scan
11960,P2,,,,,,,0,1,,0,1,other-calibration
11961,P2,2025-12-11,Ge68,0.0,0.0,18.0,0,1,1,,0,1,calib-source z-scan
11962,P2,,,,,,,0,1,,0,1,other-calibration
11963,P2,2025-12-11,Ge68,0.0,0.0,17.7,0,1,1,,0,1,calib-source z-scan
11964,P2,,,,,,,0,1,,0,1,other-calibration
11965,P2,2025-12-11,Ge68,0.0,0.0,17.5,0,1,1,,0,1,calib-source z-scan
11966,P2,,,,,,,0,1,,0,1,other-calibration
11967,P2,2025-12-11,Ge68,0.0,0.0,17.3,0,1,1,,0,1,calib-source z-scan
11968,P2,,,,,,,0,1,,0,1,other-calibration
11969,P2,2025-12-11,Ge68,0.0,0.0,17.1,0,1,1,,0,1,calib-source z-scan
11970,P2,,,,,,,0,1,,0,1,other-calibration
11971,P2,2025-12-11,Ge68,0.0,0.0,16.9,0,1,1,,0,1,calib-source z-scan
11972,P2,,,,,,,0,1,,0,1,other-calibration
11973,P2,2025-12-11,Ge68,0.0,0.0,16.7,0,1,1,,0,1,calib-source z-scan
11974,P2,,,,,,,0,1,,0,1,other-calibration
11975,P2,2025-12-11,Ge68,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
11976,P2,,,,,,,0,1,,0,1,other-calibration
11977,P2,2025-12-11,Ge68,0.0,0.0,16.3,0,1,1,,0,1,calib-source z-scan
11978,P2,,,,,,,0,1,,0,1,other-calibration
11979,P2,2025-12-11,Ge68,0.0,0.0,16.1,0,1,1,,0,1,calib-source z-scan
11980,P2,,,,,,,0,1,,0,1,other-calibration
11981,P2,2025-12-11,Ge68,0.0,0.0,15.9,0,1,1,,0,1,calib-source z-scan
11982,P2,,,,,,,0,1,,0,1,other-calibration
11983,P2,2025-12-11,Ge68,0.0,0.0,15.7,0,1,1,,0,1,calib-source z-scan
11984,P2,,,,,,,0,1,,0,1,other-calibration
11985,P2,2025-12-11,Ge68,0.0,0.0,15.5,0,1,1,,0,1,calib-source z-scan
11986,P2,,,,,,,0,1,,0,1,other-calibration
11987,P2,2025-12-11,Ge68,0.0,0.0,15.0,0,1,1,,0,1,calib-source z-scan
11988,P2,,,,,,,0,1,,0,1,other-calibration
11989,P2,2025-12-11,Ge68,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
11990,P2,,,,,,,0,1,,0,1,other-calibration
11991,P2,2025-12-11,Ge68,0.0,0.0,13.0,0,1,1,,0,1,calib-source z-scan
11992,P2,,,,,,,0,1,,0,1,other-calibration
11993,P2,2025-12-11,Ge68,0.0,0.0,11.0,0,1,1,,0,1,calib-source z-scan
11994,P2,,,,,,,0,1,,0,1,other-calibration
11995,P2,2025-12-11,Ge68,0.0,0.0,9.0,0,1,1,,0,1,calib-source z-scan
11996,P2,,,,,,,0,1,,0,1,other-calibration
11997,P2,2025-12-11,Ge68,0.0,0.0,6.0,0,1,1,,0,1,calib-source z-scan
11998,P2,,,,,,,0,1,,0,1,other-calibration
11999,P2,2025-12-11,Ge68,0.0,0.0,3.0,0,1,1,,0,1,calib-source z-scan
12000,P2,,,,,,,0,1,,0,1,other-calibration
12001,P2,2025-12-11,Ge68,0.0,0.0,1.0,0,1,1,,0,1,calib-source z-scan
12002,P2,,,,,,,0,1,,0,1,other-calibration
12003,P2,2025-12-11,Ge68,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12004,P2,,,,,,,0,1,,0,1,other-calibration
12005,P2,2025-12-11,Ge68,0.0,0.0,-1.0,0,1,1,,0,1,calib-source z-scan
12006,P2,,,,,,,0,1,,0,1,other-calibration
12007,P2,2025-12-11,Ge68,0.0,0.0,-3.0,0,1,1,,0,1,calib-source z-scan
12008,P2,,,,,,,0,1,,0,1,other-calibration
12009,P2,2025-12-11,Ge68,0.0,0.0,-6.0,0,1,1,,0,1,calib-source z-scan
12010,P2,,,,,,,0,1,,0,1,other-calibration
12011,P2,2025-12-11,Ge68,0.0,0.0,-9.0,0,1,1,,0,1,calib-source z-scan
12012,P2,,,,,,,0,1,,0,1,other-calibration
12013,P2,2025-12-11,Ge68,0.0,0.0,-11.0,0,1,1,,0,1,calib-source z-scan
12014,P2,,,,,,,0,1,,0,1,other-calibration
12015,P2,2025-12-11,Ge68,0.0,0.0,-13.0,0,1,1,,0,1,calib-source z-scan
12016,P2,,,,,,,0,1,,0,1,other-calibration
12017,P2,2025-12-11,Ge68,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12018,P2,,,,,,,0,1,,0,1,other-calibration
12019,P2,2025-12-11,Ge68,0.0,0.0,-15.0,0,1,1,,0,1,calib-source z-scan
12020,P2,,,,,,,0,1,,0,1,other-calibration
12021,P2,2025-12-11,Ge68,0.0,0.0,-15.5,0,1,1,,0,1,calib-source z-scan
12022,P2,,,,,,,0,1,,0,1,other-calibration
12023,P2,2025-12-11,Ge68,0.0,0.0,-15.7,0,1,1,,0,1,calib-source z-scan
12024,P2,,,,,,,0,1,,0,1,other-calibration
12025,P2,2025-12-11,Ge68,0.0,0.0,-15.9,0,1,1,,0,1,calib-source z-scan
12026,P2,,,,,,,0,1,,0,1,other-calibration
12027,P2,2025-12-11,Ge68,0.0,0.0,-16.1,0,1,1,,0,1,calib-source z-scan
12028,P2,,,,,,,0,1,,0,1,other-calibration
12029,P2,2025-12-11,Ge68,0.0,0.0,-16.3,0,1,1,,0,1,calib-source z-scan
12030,P2,,,,,,,0,1,,0,1,other-calibration
12031,P2,2025-12-11,Ge68,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12032,P2,,,,,,,0,1,,0,1,other-calibration
12033,P2,2025-12-11,Ge68,0.0,0.0,-16.7,0,1,1,,0,1,calib-source z-scan
12034,P2,,,,,,,0,1,,0,1,other-calibration
12035,P2,2025-12-11,Ge68,0.0,0.0,-16.9,0,1,1,,0,1,calib-source z-scan
12036,P2,,,,,,,0,1,,0,1,other-calibration
12037,P2,2025-12-11,Ge68,0.0,0.0,-17.1,0,1,1,,0,1,calib-source z-scan
12038,P2,,,,,,,0,1,,0,1,other-calibration
12039,P2,2025-12-11,Ge68,0.0,0.0,-17.3,0,1,1,,0,1,calib-source z-scan
12040,P2,,,,,,,0,1,,0,1,other-calibration
12041,P2,,,,,,,0,0,,1,0,physics
12042,P2,,,,,,,0,0,,1,0,physics
12044,P2,,,,,,,0,0,,1,0,physics
12045,P2,,,,,,,0,0,,1,0,physics
12046,P2,,,,,,,0,0,,1,0,physics
12047,P2,,,,,,,0,0,,1,0,physics
12050,P2,,,,,,,0,0,,1,0,physics
12061,P2,2025-12-12,Co60,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12063,P2,2025-12-12,Co60,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12065,P2,2025-12-12,Co60,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12067,P2,2025-12-12,Co60,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12069,P2,2025-12-12,Co60,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
